// 日本全国自治体公式サイトリスト（http://linkdata.org/work/rdf1s2022i）の1741件で実行
$ xargs -a sitelist.txt ./fetchall.exe
Get http://www2.city.kamagaya.chiba.jp/index.html: dial tcp: lookup www2.city.kamagaya.chiba.jp: no such host
Get http://www.cs.town.gojome.akita.jp/index.htm: dial tcp: lookup www.cs.town.gojome.akita.jp: no such host
Get http://www2.town.biratori.hokkaido.jp/biratori/: dial tcp: lookup www2.town.biratori.hokkaido.jp: no such host
Get http://www.town.erimo.hokkaido.jp/: dial tcp: lookup www.town.erimo.hokkaido.jp: no such host
Get http://www.city.kashiwazaki.niigata.jp/: dial tcp: lookup www.city.kashiwazaki.niigata.jp: no such host
Get http://www2.ocn.ne.jp/~asakawa/: dial tcp: lookup www2.ocn.ne.jp: no such host
Get http://ns.town.chippubetsu.hokkaido.jp/: dial tcp: lookup ns.town.chippubetsu.hokkaido.jp: no such host
Get http://www.sai.e-shimokita.jp/: dial tcp: lookup www.sai.e-shimokita.jp: no such host
Get http://www.teshiotown.com/: dial tcp: lookup www.teshiotown.com: no such host
Get http://www.town.miyashiro.saitama.jp/: dial tcp: lookup www.town.miyashiro.saitama.jp: no such host
Get http://www.town.rikubetsu.hokkaido.jp/: dial tcp: lookup www.town.rikubetsu.hokkaido.jp: no such host
Get http://www.city-kitaibaraki.jp/: dial tcp: lookup www.city-kitaibaraki.jp: no such host
Get http://www.town.ami.ibaraki.jp/: dial tcp: lookup www.town.ami.ibaraki.jp: no such host
1.43s   15303 http://www.city.hitachiota.ibaraki.jp/
1.45s   33456 http://www.town.shibayama.lg.jp/
1.44s   26076 http://www.vill.iitate.fukushima.jp/
1.44s   59767 http://www.town.kamikawa.saitama.jp/
1.48s   33595 http://www.town.oshamambe.lg.jp/
1.45s   26381 http://www.town.nakatombetsu.hokkaido.jp/
1.46s   28349 http://www.town.moseushi.hokkaido.jp/
1.47s   19513 http://www.town.tako.chiba.jp/
1.46s   18734 http://www.town.kosaka.akita.jp/
1.46s   22156 http://www.town.tone.ibaraki.jp/
1.48s   24108 http://www.city.ichihara.chiba.jp/
1.46s   38123 http://www.city.fussa.tokyo.jp/
1.47s   21901 http://www.town.bifuka.hokkaido.jp/
1.47s    6087 http://www.city.itako.lg.jp
1.47s   44267 http://www.city.nonoichi.lg.jp
1.47s    4407 http://www.city.ageo.lg.jp/
1.48s   52331 http://www.city.miyako.iwate.jp/
1.47s   10522 http://www.vill-nakajima.jp/
1.47s   25626 http://www.town.shimonita.lg.jp/
1.47s   34009 http://www.vill.takayama.gunma.jp/
1.48s   28596 http://town.biei.hokkaido.jp/
1.48s   22410 http://www.city.hiratsuka.kanagawa.jp/
1.48s   50373 http://www.city.chigasaki.kanagawa.jp/
1.48s    9036 http://www.city.tonami.toyama.jp/
1.50s   36239 http://www.city.nikaho.akita.jp/
1.49s   33726 http://www.town.ranzan.saitama.jp/
1.50s   26266 http://www.city.koto.lg.jp/
1.53s    6860 http://www.town.fukushima.hokkaido.jp/
1.52s   15582 http://www.vill.nishiokoppe.hokkaido.jp/
1.50s   29346 http://www.city.sakuragawa.lg.jp/
1.53s   31201 http://www.city.tateyama.chiba.jp/
1.51s   36141 http://www.town.shimokawa.hokkaido.jp
1.51s   41849 http://www.city.koshigaya.saitama.jp/
1.51s   35784 http://www.vill.nakasatsunai.hokkaido.jp/
1.54s    1058 http://www.city.chitose.hokkaido.jp/
1.53s   17350 http://www.nishimeya.jp/
1.53s   35192 http://www.city.sakata.lg.jp/
1.51s   35599 http://www.city.mito.lg.jp/
1.53s   24449 http://www.town.oe.yamagata.jp/
1.52s   29107 http://www.town.shichikashuku.miyagi.jp/
1.53s   24414 http://www.city.adachi.tokyo.jp/
1.53s   49168 http://www.urahoro.jp/
1.54s   17706 http://www.town.hamatonbetsu.hokkaido.jp/
1.54s   45299 http://www.city.nanto.toyama.jp/webapps/www/index.jsp
1.56s   23778 http://www.city.obanazawa.yamagata.jp/
1.55s   22373 http://www.town.urausu.hokkaido.jp/
1.55s   29634 http://www.town.numata.hokkaido.jp/
1.57s   40698 http://www.town.kiyosato.hokkaido.jp/index.html
1.58s   24616 http://www.city.eniwa.hokkaido.jp/
1.55s   20322 http://www.katsurao.org/
1.56s   25142 http://www.city.daisen.akita.jp/
1.55s  134412 http://www.town.nakai.kanagawa.jp/
1.56s   51503 http://www.city.suginami.tokyo.jp/
1.58s   41281 http://www.city.odate.akita.jp/
1.57s   30264 http://www.city.chikusei.ibaraki.jp/
1.57s   28667 http://www.town.izumozaki.niigata.jp/
1.59s   24796 http://www.town.yoichi.hokkaido.jp/
1.57s   54713 http://www.town.oiso.kanagawa.jp/
1.57s   43866 http://www.town.kushiro.lg.jp
1.57s   28883 http://www.city.maebashi.gunma.jp/
1.58s   21514 http://www.city.nihonmatsu.lg.jp/
1.57s   23137 http://www.vill.funahashi.toyama.jp/
1.58s   17858 http://www.vill.tamakawa.fukushima.jp/
1.60s   28416 http://www.city.sagae.yamagata.jp/
1.58s   27019 http://www.city.kamakura.kanagawa.jp/
1.61s   19262 http://www.city.noshiro.akita.jp/
1.60s   38280 http://www.town.yoshioka.gunma.jp/
1.60s   43819 http://www.city.fuchu.tokyo.jp/
1.60s   85996 http://www.city.odawara.kanagawa.jp/
1.65s   20755 http://www.city.hokuto.hokkaido.jp/
1.63s   22579 http://www.vill.sarufutsu.hokkaido.jp/
1.64s   33583 http://www.town.nishiaizu.fukushima.jp/
1.65s   78114 http://www.town.mizuho.tokyo.jp/
1.65s   22345 http://www.town.misato.akita.jp/
1.65s   10359 http://www.town.oarai.lg.jp
1.67s   39803 http://www.town.taiki.hokkaido.jp/
1.68s  101386 http://www.city.kamisu.ibaraki.jp/
1.69s   23471 http://www.city.gyoda.lg.jp/
1.70s   31771 http://www.town.ikeda.hokkaido.jp/
1.74s   15345 http://www.makkari.info/
1.71s   41813 http://www.city.edogawa.tokyo.jp/
1.71s   52896 http://www.town.ishikawa.fukushima.jp/
1.72s   30393 http://www.city.gosen.niigata.jp/
1.72s   51314 http://town.nakanojo.gunma.jp/
1.73s  105954 http://www.city.mitsuke.niigata.jp/
1.74s   46737 http://www.tomioka-town.jp/
1.75s   35454 http://www.city.akiruno.tokyo.jp/
1.77s   38703 http://www.vill.yugawa.fukushima.jp/
1.78s   30947 http://www.vill.otoineppu.hokkaido.jp/
1.80s   47084 http://town.takasu.hokkaido.jp/
1.81s  115808 http://www.vill.kamikoani.akita.jp/
1.82s  237350 http://www.town.tokigawa.lg.jp/
1.82s   21233 http://www.town.hayama.lg.jp/
1.82s   13295 http://www.town.ibaraki-yachiyo.lg.jp/
1.84s   43280 http://www.vill.shingo.aomori.jp/
1.83s   79493 http://www.city.komatsu.lg.jp/
1.87s   53211 http://www.city.mutsu.lg.jp/
1.86s  428250 http://town.minamifurano.hokkaido.jp/
1.89s   21020 http://www.town.kamikawa.hokkaido.jp/
1.90s   34424 http://www.town.karumai.iwate.jp/
1.90s   34254 http://www.town.yoshimi.saitama.jp/
1.91s   21787 http://www.city.kasama.lg.jp/
1.92s   11747 http://www.city.hanno.saitama.jp/
1.94s   34193 http://www.town.nishiwaga.lg.jp/
1.95s   11289 http://www.city.misawa.lg.jp/
1.94s   15341 http://www.toshimamura.org/
1.97s   34301 http://www.city.hirakawa.lg.jp/
1.96s   38647 http://www.city.yoshikawa.saitama.jp/
2.07s   67228 http://www.city.hirosaki.aomori.jp/
2.06s   86538 http://www.city.misato.lg.jp/
2.08s   41080 http://www.town.aomori-nanbu.lg.jp/
2.09s   29853 http://www.rausu-town.jp/
2.11s   38252 http://www.city.hino.lg.jp/
2.16s  104828 http://www.town.futaba.fukushima.jp
2.21s   41982 http://www.city.noda.chiba.jp/
2.21s   39411 http://www.city.oga.akita.jp/
2.32s   32029 http://www.hokkaido-esashi.jp/
2.30s   84265 http://www.city.ichinoseki.iwate.jp/
2.33s   17152 http://www.city.kakuda.miyagi.jp/
2.36s   24358 http://town.matsuda.kanagawa.jp/
2.43s   78234 http://www.vill.tokai.ibaraki.jp/
2.59s   54255 http://www.vill.shosanbetsu.lg.jp/
2.66s   28021 http://www.city.kushiro.lg.jp/
2.66s   36000 http://www.town.hakone.kanagawa.jp/
3.06s    3492 http://www.vill.tanohata.iwate.jp/
3.06s     557 http://www.town.rishirifuji.hokkaido.jp/
3.06s   27385 http://www.city.namegata.ibaraki.jp/
3.06s     235 http://www.soma.or.jp/~shinchi/
3.07s     782 http://www.town.uchinada.ishikawa.jp/
3.08s     198 http://www.city.musashino.tokyo.jp/
3.08s    1841 http://www.city.kiryu.gunma.jp/
3.08s    6700 http://www.town.saitama-miyoshi.lg.jp/
3.09s   21473 http://www.city.soka.saitama.jp/
3.09s   28416 http://www.city.kawaguchi.lg.jp/
3.09s   27377 http://www.city.niiza.lg.jp/
3.09s   31319 http://www.city.agano.niigata.jp/
3.10s    3870 http://www.city.yuki.lg.jp/
3.10s     232 http://www.town.naganohara.gunma.jp/
3.10s   14219 http://www.city.hokota.lg.jp/
3.10s   30731 http://www.city.inagi.tokyo.jp/
3.11s    4954 http://www.town.shirataka.yamagata.jp/
3.11s     235 http://www.city.yaita.tochigi.jp/html/
3.11s    8450 http://www.mikurasima.jp/
3.12s   50250 http://www.town.embetsu.hokkaido.jp/
3.12s   18627 http://www.town.mashiko.tochigi.jp/
3.13s   16303 http://www.town.nakagawa.hokkaido.jp/
3.13s   15872 http://www.town.nogi.lg.jp/
3.14s   34384 http://www.city.sado.niigata.jp/
3.14s   24203 http://www.town.oshima.tokyo.jp/
3.14s   18788 http://www.town.oi.kanagawa.jp/
3.14s   21877 http://www.town.nasu.lg.jp/
3.15s   26244 http://www.city.kiyose.lg.jp/
3.15s   37173 http://www.city.shibukawa.lg.jp/
3.16s     227 http://www.town.higashiagatsuma.gunma.jp/
3.17s   30075 http://www.town.nishikawa.yamagata.jp/
3.16s   42216 http://www.city.satte.saitama.jp/
3.16s   25997 http://www.city.tainai.niigata.jp/
3.17s   16096 http://www.town.murata.miyagi.jp/
3.17s   18356 http://www.city.mitaka.tokyo.jp/
3.18s   25883 http://www.town.rebun.hokkaido.jp/
3.21s   43886 http://www.city.sapporo.jp
3.18s   33480 http://www.city.fujimi.saitama.jp/
3.18s   28971 http://www.vill.hinohara.tokyo.jp/
3.20s   31342 http://www.city.minamiboso.chiba.jp/
3.19s   30072 http://www.town.meiwa.gunma.jp/
3.19s   49889 http://www.city.nishitokyo.lg.jp/
3.19s   16414 http://www.vill.showa.fukushima.jp/
3.20s   26518 http://www.town.chiyoda.gunma.jp/
3.20s   26905 http://www.town.saitama-misato.lg.jp/
3.24s   26530 http://www.town.nanae.hokkaido.jp/
3.20s   23754 http://www.town.hachijo.tokyo.jp/
3.22s   40739 http://www.city.shirakawa.fukushima.jp/
3.23s    3714 http://www.town.shakotan.hokkaido.jp/
3.21s   32982 http://www.city.kazo.lg.jp/
3.21s   30008 http://www.city.hamura.tokyo.jp/
3.21s   45175 http://www.city.sagamihara.kanagawa.jp/
3.24s    8014 http://www.town.shizukuishi.iwate.jp/
3.22s   30631 http://www.city.kawagoe.saitama.jp/
3.22s   19521 http://www.vill.awashimaura.lg.jp/
3.22s   25073 http://www.town.moroyama.saitama.jp/
3.26s   49748 http://www.city.fukui.lg.jp/
3.23s   32173 http://www.city.ashikaga.tochigi.jp/
3.24s   32247 http://www.city.higashimurayama.tokyo.jp/
3.24s   21239 http://www.town.ora.gunma.jp/
3.24s   33100 http://www.city.ota.gunma.jp/
3.27s    5218 http://www.kuromatsunai.com/
3.24s   16269 http://www.vill.miho.lg.jp/
3.25s   32959 http://www.city.higashikurume.lg.jp/
3.25s   40448 http://www.city.suzu.ishikawa.jp/
3.25s   29873 http://www.town.kaminokawa.tochigi.jp/
3.25s     446 http://www.vill.ueno.gunma.jp/
3.25s   35416 http://www.city.asaka.lg.jp/
3.26s   30642 http://www.city.toshima.lg.jp/
3.26s    7632 http://www.town.hanawa.fukushima.jp/
3.28s    8498 http://www.town.daigo.ibaraki.jp/
3.26s   59521 http://www.city.ota.tokyo.jp/
3.26s   34056 http://www.city.warabi.saitama.jp/
3.27s   38628 http://www.city.tatebayashi.gunma.jp/
3.28s   32905 http://www.town.yokoshibahikari.chiba.jp/
3.28s   37365 http://www.city.sammu.lg.jp/
3.27s   51018 http://www.vill.katashina.gunma.jp/
3.27s   75241 http://www.city.wako.lg.jp/
3.30s   25794 http://www.vill.kamoenai.hokkaido.jp/
3.31s    8332 http://www.city.yubari.lg.jp/
3.28s   66253 http://www.city.katsushika.lg.jp/
3.30s   22190 http://www.city.abiko.chiba.jp/
3.28s   18538 http://www.town.yabuki.fukushima.jp/
3.29s    7538 http://www.kawauchimura.jp/
3.29s   20391 http://www.vill.sekikawa.niigata.jp/
3.31s   23385 http://www.city.katori.lg.jp/
3.30s   15021 http://www.vill.shinto.gunma.jp/
3.31s      79 http://www.town.kamishihoro.hokkaido.jp/
3.31s   28014 http://www.city.tochigi-sakura.lg.jp/
3.34s   26509 http://www.vill.shinshinotsu.hokkaido.jp/
3.33s   29508 http://www.city.murayama.lg.jp/
3.31s   28238 http://www.town.miharu.fukushima.jp/
3.34s   30095 http://www.city.shibetsu.lg.jp/
3.32s   42311 http://www.city.hanamaki.iwate.jp/
3.34s   24931 http://www.town.okushiri.lg.jp/
3.31s    2726 http://www.vill.showa.gunma.jp/
3.31s   44246 http://www.city.kawasaki.jp/
3.33s   13429 http://www.town.otsuchi.iwate.jp/
3.33s    9916 http://www.town.hachirogata.akita.jp/
3.34s   36432 http://www.town.naie.hokkaido.jp/
3.33s   27816 http://www.city.tama.lg.jp/
3.35s   38086 http://www.city.towada.lg.jp/
3.33s   21691 http://www.town.takanezawa.tochigi.jp/
3.37s   26548 http://www.town.kaminokuni.lg.jp/
3.36s   16816 http://www.town.niki.hokkaido.jp/
3.36s   37445 http://www.city.aomori.aomori.jp/
3.37s   40030 http://www.city.kitahiroshima.hokkaido.jp/
3.34s    5269 http://www.town.kamiichi.toyama.jp/
3.34s   23851 http://www.city.hasuda.saitama.jp/
3.38s   48002 http://www.city.hakodate.hokkaido.jp/
3.35s   28484 http://www.town.tsunan.niigata.jp/
3.38s   30626 http://www.city.ebetsu.hokkaido.jp/
3.35s   24763 http://www.city.toda.saitama.jp/
3.38s   20544 http://www.town.kikonai.hokkaido.jp/
3.35s   38029 http://www.city.sayama.saitama.jp/
3.36s   36246 http://www.city.murakami.lg.jp/
3.36s   25530 http://www.town.tamamura.lg.jp/
3.37s    8382 http://www.town.obira.hokkaido.jp/
3.37s   43618 http://www.city.hakusan.ishikawa.jp/
3.37s    7330 http://www.city.numata.gunma.jp/
3.37s   19827 http://www.town.tanagura.fukushima.jp/
3.39s   26035 http://www.town.toyoura.hokkaido.jp/
3.38s   71441 http://www.town.okuma.fukushima.jp/
3.40s    1666 http://www.higashinaruse.com/top.php
3.38s   32866 http://www.town.esashi.hokkaido.jp/
3.38s   25028 http://www.town.tagami.niigata.jp/
3.38s   26088 http://www.city.omitama.lg.jp/
3.41s   25993 http://www.town.matsubushi.saitama.jp/
3.39s    1100 http://www.hokkai.or.jp/samani/
3.39s   21288 http://town.higashikawa.hokkaido.jp/
3.39s   44722 http://www.city.joetsu.niigata.jp/
3.39s   22628 http://www.city.sanjo.niigata.jp/
3.39s    4985 http://www.city.niigata.jp
3.42s   29444 http://www.town.uryu.hokkaido.jp/
3.41s   19883 http://www.nanmoku.ne.jp/
3.43s    6486 http://www.city.yachimata.chiba.jp/
3.41s   27250 http://www.town.nakanoto.ishikawa.jp/webapps/www/index.jsp
3.45s   36057 http://www.town.hokkaido-mori.lg.jp/
3.42s   49255 http://www.town.ninomiya.kanagawa.jp/
3.43s    1901 http://www.town.ogano.lg.jp/
3.43s   44191 http://www.city.toyama.toyama.jp/
3.45s   19350 http://www.town.kunneppu.hokkaido.jp/
3.45s   13725 http://www.town.oketo.hokkaido.jp/okemain/sinn/oketo/main.cfm
3.47s   46201 http://www.city.noboribetsu.lg.jp
3.47s   30643 http://www.city.mikasa.hokkaido.jp/
3.44s   57236 http://www.city.tsukuba.ibaraki.jp/
3.44s   91483 http://www.town.kawajima.saitama.jp/
3.46s   45836 http://www.city.aizuwakamatsu.fukushima.jp/
3.48s   32691 http://www.city.fukagawa.lg.jp/
3.46s   33315 http://www.town.otaki.chiba.jp/
3.48s   38974 http://www.town.tobetsu.hokkaido.jp/
3.45s  137536 http://www.town.ichikai.tochigi.jp/
3.49s   26833 http://www.city.utashinai.hokkaido.jp/
3.47s   33714 http://www.town.takahata.yamagata.jp/
3.49s   28559 http://www.city.akita.akita.jp/
3.47s   24166 http://www.city.hadano.kanagawa.jp/
3.48s   28894 http://www.town.mishima.fukushima.jp/
3.51s   52004 http://www.city.kitami.lg.jp/
3.48s    4792 http://www.vill.samegawa.fukushima.jp/
3.49s   37700 http://www.town.funagata.yamagata.jp/
3.49s   37292 http://www.city.imizu.toyama.jp/top.aspx
3.50s   38899 http://www.akkeshi-town.jp/
3.53s   33145 http://www.city.asahikawa.hokkaido.jp/
3.51s   36159 http://www.city.hanyu.lg.jp/
3.51s   28012 http://www.city.atsugi.kanagawa.jp/
3.52s   54827 http://www.town.teshikaga.hokkaido.jp/
3.56s   57404 http://www.city.takikawa.hokkaido.jp/
3.53s   29120 http://www.town.shika.ishikawa.jp/
3.53s   34327 http://www.toyokoro.jp/
3.54s   28110 http://www.city.yotsukaido.chiba.jp/
3.53s   53058 http://www.city.setagaya.lg.jp/index.html
3.53s   22601 http://www.city.ebina.kanagawa.jp
3.53s   21264 http://www.town.shimizu.hokkaido.jp/
3.55s   24586 http://www.town.okoppe.lg.jp/
3.54s   23251 http://www.town.kunimi.fukushima.jp/
3.56s   32229 http://www.town.matsushima.miyagi.jp/
3.54s   22351 http://www.city.nomi.ishikawa.jp/
3.54s   40198 http://www.town.naraha.lg.jp
3.54s   33767 http://www.city.kaga.ishikawa.jp/
3.56s   38664 http://www.sarabetsu.jp/
3.57s   33018 http://www.town.mitane.akita.jp/
3.56s   23637 http://www.town.itakura.gunma.jp/
3.58s   19102 http://www.town.rifu.miyagi.jp/
3.57s   20538 http://www.hokkai.or.jp/mashike/
3.58s   25405 http://www.town.koori.fukushima.jp/
3.58s   41900 http://www.town.ogawara.miyagi.jp/
3.60s    7047 http://www.city.higashine.yamagata.jp/
3.58s   34866 http://www.town.haboro.hokkaido.jp/
3.58s   44640 http://www.city.ohtawara.tochigi.jp/
3.58s   43196 http://www.city.midori.gunma.jp/
3.60s   38065 http://www.city.yokote.lg.jp/
3.59s   33656 http://www.city.isesaki.lg.jp/
3.60s   42933 http://www.town.sobetsu.hokkaido.jp/
3.59s   47723 http://www.city.chofu.tokyo.jp/index.html
3.61s   27080 http://www.ogata.or.jp/
3.60s   44543 http://www.town.motegi.tochigi.jp/
3.61s   30995 http://www.town.minakami.gunma.jp/index.html
3.64s   25944 http://www.city.kaminoyama.yamagata.jp/
3.62s   18774 http://www.town.zao.miyagi.jp/
3.63s   25099 http://www.town.iide.yamagata.jp/
3.64s   25134 http://www.city.semboku.akita.jp/
3.66s   40915 http://www.city.urayasu.chiba.jp/
3.65s   29669 http://www.city.tomioka.lg.jp/
3.65s   48846 http://www.town.tochigi-nakagawa.lg.jp/
3.70s   60805 http://www.city.obihiro.hokkaido.jp/
3.71s   40885 http://www.city.iwaki.fukushima.jp/
3.70s   84704 http://www.city.yamato.lg.jp/
3.70s  158204 http://www.town.kaisei.kanagawa.jp/
3.71s   33953 http://www.vill.kariwa.niigata.jp/
3.74s   38943 http://www.city.tendo.yamagata.jp/
3.72s   38599 http://www.town.honbetsu.hokkaido.jp/
3.73s   57174 http://www.city.shiki.lg.jp/
3.75s   56450 http://engaru.jp/
3.74s   44197 http://kurobe.city.kurobe.toyama.jp/
3.74s   36832 http://www.vill.kitashiobara.fukushima.jp/
3.82s   35627 http://www.town.shikaoi.lg.jp/
3.83s   21338 http://www.town.bandai.fukushima.jp/
3.85s   56291 http://www.town.yubetsu.lg.jp/
3.90s   42848 http://www.city.nemuro.hokkaido.jp/
3.87s   34739 http://www.vill.yahiko.niigata.jp/
3.90s  215057 http://www.city.katsuura.chiba.jp/
3.89s   29656 http://www.city.hakui.ishikawa.jp/
3.90s   48555 http://www.town.mukawa.lg.jp/
3.93s   31389 http://www.town.kamisunagawa.hokkaido.jp/
3.91s   39192 http://www.city.higashiyamato.lg.jp/
3.93s   33843 http://www.city.sosa.lg.jp/
3.93s   46829 http://www.town.kawasaki.miyagi.jp/
3.96s   47508 http://www.city.motomiya.lg.jp/
3.98s   38365 http://www.town.watari.miyagi.jp/
3.98s   46968 http://www.town.shiraoi.hokkaido.jp/
4.03s   41533 http://www.city.katagami.akita.jp/
4.07s   99528 http://www.town.kanna.gunma.jp/
4.07s   41148 http://www.city.osaki.miyagi.jp/
4.09s   34992 http://www.town.minano.saitama.jp/
4.14s   42820 http://www.town.minamisanriku.miyagi.jp/
4.30s   21414 http://www.town.sakae.chiba.jp/
4.29s   40229 http://www.city.komae.tokyo.jp/
Get http://www.city.hitachinaka.ibaraki.jp/: dial tcp: lookup www.city.hitachinaka.ibaraki.jp: getaddrinfow: This is usually a temporary error during hostname resolution and means that the local server did not receive a response from an authoritative server.
4.39s   44938 http://www.city.nasukarasuyama.lg.jp/
4.49s   36296 http://www.city.annaka.gunma.jp/
4.66s   40531 http://www.town.hashikami.aomori.jp/
5.13s   32276 http://www.town.kami.miyagi.jp/
5.24s   66543 http://www.city.higashimatsushima.miyagi.jp/
5.67s   64507 http://www.town.sugito.lg.jp/
Get http://www.town.takko.aomori.jp/: dial tcp: lookup www.town.takko.aomori.jp: getaddrinfow: This is usually a temporary error during hostname resolution and means that the local server did not receive a response from an authoritative server.
7.05s   38620 http://www.shintoku-town.jp/
Get http://www.city.inzai.chiba.jp/: read tcp 192.168.11.4:59279->219.164.212.109:80: wsarecv: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond.
11.80s     359 http://www.city.kahoku.ishikawa.jp
11.94s   31712 http://www.town.kiyokawa.kanagawa.jp/
11.97s   58554 http://www.town.shiwa.iwate.jp/
11.96s   59902 http://www.city.hidaka.lg.jp/
11.96s    6583 http://www.town.ibaraki.lg.jp/
12.05s   45121 http://www.city.kamogawa.lg.jp/
12.04s   57903 http://www.city.joso.lg.jp/
12.04s   36844 http://www.town.aikawa.kanagawa.jp/
12.05s   64121 http://www.city.kunitachi.tokyo.jp/
12.07s   48579 http://www.city.higashimatsuyama.lg.jp/
12.08s   55029 http://www.city.kounosu.saitama.jp/
12.08s   45725 http://www.town.hatoyama.saitama.jp/
12.10s   43341 http://www.city.honjo.lg.jp/
12.10s   59725 http://www.city.minamiuonuma.niigata.jp/
12.24s   45838 http://www.city.tokamachi.niigata.jp/
12.25s   58791 http://www.city.oyabe.toyama.jp/
12.29s   42412 http://www.town.ogose.saitama.jp/
12.31s   59033 http://city.shiroi.chiba.jp/
12.37s   77644 http://www.city.fukaya.saitama.jp/
15.28s   45124 http://www.town.asahi.toyama.jp/
15.38s   66571 http://www.city.kitamoto.saitama.jp/
15.39s   42661 http://www.town.aizubange.fukushima.jp/index.html
Get http://www.city.kesennuma.lg.jp/: dial tcp 211.120.122.123:80: connectex: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond.
Get http://www.town.tomiya.miyagi.jp/: dial tcp 210.161.196.139:80: connectex: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond.
60.48s    4696 http://www.kazamaura.jp/
205.72s   36114 http://betsukai.jp/
205.75s elapsed
Get http%3A%2F%2Fwww.town-yosano.jp%2F&ei=1KZBVNCUNoy8uAT7goCIDA&usg=AFQjCNEIzffBS2X4s-MbB5ccWDsPN7T7pg&sig2=TwtM5BLCC1oBV5uQKzdPBw&bvm=bv.77880786,d.c2E: unsupported protocol scheme ""
Get http://www.city.nirasaki.yamanashi.jp/: dial tcp: lookup www.city.nirasaki.yamanashi.jp: no such host
0.11s    8083 http://www.city.takayama.lg.jp/
Get http://www.tagatown.jp/: dial tcp: lookup www.tagatown.jp: no such host
0.12s   34806 http://www.city.takahama.lg.jp/
0.13s     221 http://www.town.asahi.mie.jp/
0.13s    4171 http://www.vill.oshino.lg.jp/
Get http://www.city.shiojiri.nagano.jp/: dial tcp: lookup www.city.shiojiri.nagano.jp: no such host
Get http://www.city.shijonawate.osaka.jp/: dial tcp: lookup www.city.shijonawate.osaka.jp: no such host
Get http://www.town.karuizawa.nagano.jp/: dial tcp: lookup www.town.karuizawa.nagano.jp: no such host
Get http://www.city.mizunami.gifu.jp/: dial tcp: lookup www.city.mizunami.gifu.jp: no such host
0.14s   28110 http://www.city.inazawa.aichi.jp/
0.16s   34123 http://www.city.awaji.lg.jp/
Get http://www.town.ginan.gifu.jp/: dial tcp: lookup www.town.ginan.gifu.jp: no such host
0.21s   29985 http://www.vill.yamanakako.lg.jp/
Get http://www.city.habikino.osaka.jp/: dial tcp: lookup www.city.habikino.osaka.jp: no such host
0.22s   26664 http://www.town.echizen.fukui.jp/
0.23s   22545 http://www.vill.tabayama.yamanashi.jp/
Get http://www.city.dazaifu.fukuoka.jp/: dial tcp: lookup www.city.dazaifu.fukuoka.jp: no such host
Get http://www.town.oki.fukuoka.jp/: dial tcp: lookup www.town.oki.fukuoka.jp: no such host
Get http://www.town.shirakawa.gifu.jp/: dial tcp: lookup www.town.shirakawa.gifu.jp: no such host
Get http://www.town.sakawa.kochi.jp/: dial tcp: lookup www.town.sakawa.kochi.jp: no such host
0.25s   11013 http://www.city.takeo.lg.jp/
0.28s    5646 http://www.city.miki.lg.jp/
0.28s   28103 http://www.city.kochi.kochi.jp/
0.33s   31676 http://www.town.kanie.aichi.jp/
0.31s   26840 http://www.city.asago.hyogo.jp/
Get http://www.city.ayabe.kyoto.jp/: dial tcp: lookup www.city.ayabe.kyoto.jp: no such host
0.34s     104 http://www.city.seki.gifu.jp/
0.34s    5107 http://www.city.kizugawa.lg.jp/
0.38s    6372 http://www.city.uenohara.yamanashi.jp/
0.38s   20763 http://www.town.shimizu.shizuoka.jp/
0.40s   43686 http://www.city.ono.fukui.jp/
0.37s   45516 http://www.city.takarazuka.hyogo.jp/
0.41s    9587 http://www.city.yamanashi.yamanashi.jp/
0.38s   15948 http://www.town.matsuno.ehime.jp/
Get http://www.city.izumiotsu.osaka.jp/: dial tcp: lookup www.city.izumiotsu.osaka.jp: no such host
Get http://town-kotake.nik-net.co.jp/: dial tcp: lookup town-kotake.nik-net.co.jp: no such host
0.39s   39341 http://www.city.nagasaki.lg.jp/
0.40s    7123 http://www.city.hirado.nagasaki.jp/
0.43s   23472 http://www.town.fuso.lg.jp/
0.43s    5747 http://www.city.shimoda.shizuoka.jp/
0.43s   40546 http://www.vill.tobishima.aichi.jp/
0.43s   13049 http://www.town.katsuragi.wakayama.jp/
0.43s   10982 http://www.yurihama.jp/top.cgi
0.45s   48706 http://www.town.kitahiroshima.lg.jp/
0.47s    1541 http://www.city-miyoshi.jp/
0.46s   38637 http://www.town.aichi-mihama.lg.jp/
0.49s   34205 http://www.city.hagi.lg.jp/
0.48s   30649 http://www.city.osaka.lg.jp/
0.51s   37683 http://www.city.matsumoto.nagano.jp/
0.51s   26194 http://www.city.iiyama.nagano.jp/
0.51s   15237 http://www.city.saku.nagano.jp/
0.50s   21950 http://www.town.kannami.shizuoka.jp/
0.49s   14400 http://www.townkamiita.jp/
0.50s   28229 http://www.city.masuda.lg.jp/
0.50s    7591 http://www.town.tobe.ehime.jp/
0.54s   32241 http://www.city.awara.lg.jp/
0.50s    6985 http://www.town.ochi.kochi.jp/
0.54s    9915 http://www.city.echizen.lg.jp/index.jsp
Get http://www.city.matsue.shimane.jp/: EOF
